data,PETR4_esmble_jan_tot,PETR4_rend_decisao_esmble_jan_tot,VALE3_esmble_jan_tot,VALE3_rend_decisao_esmble_jan_tot,ITUB4_esmble_jan_tot,ITUB4_rend_decisao_esmble_jan_tot
2020-11-16,0,0.0119914306803248,1,0.0,0,0.0288595095407219
2020-11-17,0,0.0,0,0.0509259469204999,1,0.0
2020-11-18,1,0.0,0,0.0,0,0.0047570519096154
2020-11-19,0,0.0165605503018986,0,0.0,0,-0.0010193274655028
2020-11-20,0,0.0,0,0.0,1,-0.0152904831943487
2020-11-23,1,0.0,0,0.0,1,-0.0074753346458637
2020-11-24,0,0.0401716557164163,1,0.0,1,0.0371134289809938
2020-11-25,0,0.0,0,0.0284552780783737,1,0.0057393829984499
2020-11-26,0,0.0,0,0.0,1,-0.0094530747010839
2020-11-27,0,0.0,0,0.0,1,0.0057393829984499
2020-11-30,0,0.0,0,0.0,0,-0.0141796120516258
2020-12-01,0,0.0,1,0.0,0,0.0
2020-12-02,0,0.0,0,0.0043263213137409,1,0.0
2020-12-03,0,0.0,0,0.0018541461205918,1,0.0245521243887486
2020-12-04,0,0.0,1,0.0220024789882976,1,0.0062872160551796
2020-12-07,1,0.0,1,0.0069158127681042,0,0.0277961423485495
2020-12-08,0,0.0123088304873759,1,0.0106770348065144,1,0.0
2020-12-09,1,0.0059678303875295,0,0.0171075155465534,1,0.0115169290990313
2020-12-10,1,0.0518462555837477,1,0.0,1,0.043764374806493
2020-12-11,1,0.0127318673099558,1,0.0077995663787384,1,0.0099454454844319
2020-12-14,1,0.0283739001858107,1,0.0070905234221067,1,0.014757778639453
2020-12-15,1,0.0068344649712802,1,0.0089813234109492,1,0.0073788893197266
2020-12-16,1,0.0158272457062615,1,0.0190262206424248,1,0.0324029464129324
2020-12-17,1,0.0031802746208665,1,0.0167630161507692,1,0.0081530597779931
2020-12-18,0,0.0007066880831854,1,0.0086738322898714,1,0.007212291776472
2020-12-21,0,-0.028621877432694,1,-0.0025108457121086,1,-0.0122295107964327
2020-12-22,0,-0.0293285655158794,1,-0.0071901268361136,1,-0.0075258285299411
2020-12-23,0,0.0,1,-0.001027158386808,1,0.023307781233134
2020-12-28,0,0.0,0,0.0089987469810561,1,0.0065177198035169
2020-12-29,1,0.0,1,0.0046702380652763,0,0.0052762617556655
2020-12-30,0,0.0049383293047512,1,-0.0022781521121537,0,0.0034140486629696
2021-01-04,1,0.0292769584133385,1,0.0420321244941347,1,-0.0066675482554041
2021-01-05,0,0.0442905570201895,1,0.0168379675257447,1,0.0107386821239813
2021-01-06,0,0.0,1,0.0144240929672214,1,0.0432801645909275
2021-01-07,1,0.0,1,0.0794904246964247,1,0.0445497522416077
2021-01-08,1,0.0095359996305705,1,0.0033006535479065,0,0.0154873885455611
2021-01-11,0,-0.0127145236473743,0,-0.0099990141986389,1,0.0
2021-01-12,0,0.0031786309118435,1,-0.0037860292625873,1,0.008390330383679
2021-01-13,0,-0.0190717854710613,1,-0.0397048807097855,1,0.0108763522721086
2021-01-14,0,0.0,0,0.0168689652528978,1,0.023617181899169
2021-01-15,0,0.0,0,0.0,1,0.0106084357419229
2021-01-18,0,0.0,1,0.0,1,-0.003744132258822
2021-01-19,0,0.0,0,0.0007407394583046,1,-0.0137285546731214
2021-01-20,0,0.0,1,0.0067724822510545,0,-0.0296411821394658
2021-01-21,1,0.0,0,0.0169312140319507,0,0.0
2021-01-22,0,0.0115113436973138,1,0.0,0,0.0
2021-01-26,1,0.0386186087860191,0,0.0125819958177478,0,0.0
2021-01-27,1,0.0507272481875868,0,-0.0194644517105657,1,0.0
2021-01-28,1,0.0413615483601591,0,-0.0176363135097131,1,0.0473665207343632
2021-01-29,1,0.0058138639704669,1,-0.0230132337773744,1,0.0112936210932749
2021-02-01,1,0.0058138639704669,1,0.013998455808204,1,0.0073775341019992
2021-02-02,1,0.058866212819413,1,0.0063326440140967,0,0.0032685973477889
2021-02-03,1,0.0055210805526789,1,0.0156649420038662,0,-0.0104279157590093
2021-02-04,1,0.0003451110505626,0,0.0100054451813651,0,0.0
2021-02-05,1,0.0383023367754698,1,0.008917894538855,0,0.0
2021-02-08,1,0.0277095698779758,1,0.0321914195543423,0,0.0
2021-02-09,1,0.0114081442076707,1,0.0065539094336913,0,0.0
2021-02-10,1,-0.0003565532118502,0,0.0113107770173886,0,0.0
2021-02-11,1,0.0160427365111329,0,0.0091966061842518,0,0.0
2021-02-12,1,0.0244517149793388,1,-0.0048625828416983,0,0.0
2021-02-17,1,0.0378682023835213,1,0.0073950572933051,0,0.0
2021-02-18,1,0.0177747580149352,1,0.0248932373408287,0,0.0
2021-02-19,1,0.0164109905382394,1,0.016870684064061,1,0.0
2021-02-22,1,0.0175438104836598,1,0.020932648733418,0,0.0022598797464324
2021-02-23,0,0.0524944898482922,1,0.0078683050856098,0,0.0331449659320609
2021-02-24,1,0.0,1,0.0167719169340474,0,0.0
2021-02-25,1,0.0100001076133773,1,0.002532935198428,1,0.0
2021-02-26,1,-0.0631999913909298,1,-0.0101317086069762,0,0.0072519507884073
2021-03-01,0,-0.0783999774011907,1,0.0063829838253443,0,-0.0081963894151283
2021-03-02,0,-0.1067999548023815,1,0.0352583646205842,0,0.00517020014026
2021-03-03,0,0.0,1,0.0196078358089255,0,0.0040245105972475
2021-03-04,1,0.0,1,0.021026161745306,0,0.0
