ativo|target|data|target_real|resultado_real|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.02|2022-02-14|0|-0.0358346321605452|0|1|1.0
VALE3|1.02|2022-02-15|0|-0.0395796102108638|0|0|0.0
VALE3|1.02|2022-02-16|0|-0.0164321870473456|0|0|0.0
VALE3|1.02|2022-02-17|1|0.02|0|0|0.0
VALE3|1.02|2022-02-18|1|0.02|0|1|0.0
VALE3|1.02|2022-02-21|1|0.02|0|1|1.0
VALE3|1.02|2022-02-22|1|0.02|0|1|1.0
VALE3|1.02|2022-02-23|1|0.02|0|1|1.0
VALE3|1.02|2022-02-24|1|0.02|1|1|1.0
VALE3|1.02|2022-02-25|1|0.02|0|1|1.0
VALE3|1.02|2022-03-02|1|0.02|0|0|0.0
VALE3|1.02|2022-03-03|1|0.02|0|0|0.0
VALE3|1.02|2022-03-04|1|0.02|0|0|0.0
VALE3|1.02|2022-03-07|0|-0.0605559186066588|1|1|1.0
VALE3|1.02|2022-03-08|1|0.02|0|1|1.0
VALE3|1.02|2022-03-09|1|0.02|1|1|1.0
VALE3|1.02|2022-03-10|0|-0.0646618099873554|1|1|1.0
VALE3|1.02|2022-03-11|0|-0.007159397750486|0|1|1.0
VALE3|1.02|2022-03-14|1|0.02|1|1|1.0
VALE3|1.02|2022-03-15|1|0.02|0|1|1.0
VALE3|1.02|2022-03-16|1|0.02|1|1|1.0
VALE3|1.02|2022-03-17|1|0.02|1|1|1.0
VALE3|1.02|2022-03-18|1|0.02|1|1|1.0
VALE3|1.02|2022-03-21|0|-0.0332961101444205|1|1|1.0
VALE3|1.02|2022-03-22|0|-0.0221538549022458|1|1|1.0
VALE3|1.02|2022-03-23|1|0.02|1|1|1.0
VALE3|1.02|2022-03-24|0|-0.0187308024855654|0|0|0.0
VALE3|1.02|2022-03-25|0|-0.0010449342516005|0|1|1.0
VALE3|1.02|2022-03-28|1|0.02|1|1|1.0
VALE3|1.02|2022-03-29|1|0.02|0|1|0.0
VALE3|1.02|2022-03-30|0|-0.0135863969163101|1|1|1.0
VALE3|1.02|2022-03-31|0|-0.0023765236629208|1|1|1.0
VALE3|1.02|2022-04-01|0|0.0037201716721588|1|1|1.0
VALE3|1.02|2022-04-04|0|-0.0226992703132489|0|0|0.0
VALE3|1.02|2022-04-05|1|0.02|0|1|1.0
VALE3|1.02|2022-04-06|1|0.02|1|1|1.0
VALE3|1.02|2022-04-07|0|-0.0335264901107769|0|0|0.0
VALE3|1.02|2022-04-08|0|-0.0183349207351565|0|0|0.0
VALE3|1.02|2022-04-11|0|-0.0476340678694801|0|1|1.0
VALE3|1.02|2022-04-12|0|-0.0621456775531747|0|1|1.0
VALE3|1.02|2022-04-13|0|-0.0847711913869467|0|1|0.0
VALE3|1.02|2022-04-14|0|-0.1218207631076918|0|1|1.0
VALE3|1.02|2022-04-18|0|-0.118296343356489|0|1|0.0
VALE3|1.02|2022-04-19|0|-0.0994111534204835|0|0|0.0
VALE3|1.02|2022-04-20|0|-0.0129729626392969|0|0|0.0
VALE3|1.02|2022-04-22|1|0.02|0|0|0.0
VALE3|1.02|2022-04-25|1|0.02|0|1|1.0
VALE3|1.02|2022-04-26|1|0.02|0|0|0.0
VALE3|1.02|2022-04-27|1|0.02|0|1|0.0
VALE3|1.02|2022-04-28|0|-0.0507078120584963|0|0|1.0
VALE3|1.02|2022-04-29|0|-0.0340307707924061|0|1|1.0
VALE3|1.02|2022-05-02|0|-0.0384569004120116|0|1|0.0
VALE3|1.02|2022-05-03|0|-0.0663981372148012|0|0|0.0
VALE3|1.02|2022-05-04|1|0.02|0|1|0.0
VALE3|1.02|2022-05-05|1|0.02|0|0|0.0
VALE3|1.02|2022-05-06|1|0.02|0|1|1.0
VALE3|1.02|2022-05-09|1|0.02|0|1|1.0
VALE3|1.02|2022-05-10|1|0.02|0|1|1.0
VALE3|1.02|2022-05-11|1|0.02|0|1|1.0
VALE3|1.02|2022-05-12|1|0.02|1|1|1.0
VALE3|1.02|2022-05-13|1|0.02|1|1|1.0
VALE3|1.02|2022-05-16|0|-0.0072083197039282|0|1|1.0
VALE3|1.02|2022-05-17|1|0.02|1|1|1.0
VALE3|1.02|2022-05-18|1|0.02|1|1|1.0
VALE3|1.02|2022-05-19|1|0.02|0|1|1.0
VALE3|1.02|2022-05-20|1|0.02|1|1|1.0
VALE3|1.02|2022-05-23|1|0.02|1|1|1.0
VALE3|1.02|2022-05-24|1|0.02|0|1|1.0
VALE3|1.02|2022-05-25|1|0.02|0|1|1.0
VALE3|1.02|2022-05-26|1|0.02|0|1|1.0
VALE3|1.02|2022-05-27|1|0.02|0|0|0.0
VALE3|1.02|2022-05-30|1|0.02|0|0|0.0
VALE3|1.02|2022-05-31|1|0.02|0|1|1.0
VALE3|1.02|2022-06-01|0|0.0068888801049267|0|1|0.0
VALE3|1.02|2022-06-02|0|-0.0223463573523885|0|1|0.0
VALE3|1.02|2022-06-03|0|-0.0568942320971656|0|0|0.0
VALE3|1.02|2022-06-06|1|0.02|0|1|1.0
VALE3|1.02|2022-06-07|0|-0.0879928672081327|0|1|1.0
VALE3|1.02|2022-06-08|0|-0.0606896416699371|0|0|0.0
VALE3|1.02|2022-06-09|0|-0.0203910236469078|0|1|1.0
VALE3|1.02|2022-06-10|1|0.02|1|1|1.0
VALE3|1.02|2022-06-13|0|-0.0829588176699334|0|0|0.0
VALE3|1.02|2022-06-14|1|0.02|0|1|1.0
VALE3|1.02|2022-06-15|0|-0.0504095844073703|0|0|0.0
VALE3|1.02|2022-06-17|1|0.02|1|1|1.0
VALE3|1.02|2022-06-20|0|-0.0283854182142144|0|1|0.0
VALE3|1.02|2022-06-21|1|0.02|0|1|1.0
VALE3|1.02|2022-06-22|1|0.02|0|1|1.0
VALE3|1.02|2022-06-23|1|0.02|0|1|0.0
VALE3|1.02|2022-06-24|1|0.02|1|1|1.0
VALE3|1.02|2022-06-27|0|-0.0612499973994848|1|1|1.0
VALE3|1.02|2022-06-28|0|-0.0620525015617872|0|1|1.0
VALE3|1.02|2022-06-29|0|-0.0349396043116466|1|1|1.0
VALE3|1.02|2022-06-30|0|-0.0068855800884285|1|1|1.0
VALE3|1.02|2022-07-01|1|0.02|1|1|1.0
VALE3|1.02|2022-07-04|1|0.02|0|1|0.0
VALE3|1.02|2022-07-05|1|0.02|1|1|1.0
VALE3|1.02|2022-07-06|0|-0.0544913270750766|0|1|0.0
VALE3|1.02|2022-07-07|0|-0.0524534699284678|1|1|1.0
VALE3|1.02|2022-07-08|0|-0.0836142944722676|0|0|0.0
VALE3|1.02|2022-07-11|1|0.02|1|1|1.0
VALE3|1.02|2022-07-12|0|-0.0578478439849202|0|0|0.0
VALE3|1.02|2022-07-13|0|-0.0229787233414694|0|1|0.0
VALE3|1.02|2022-07-14|1|0.02|0|1|0.0
VALE3|1.02|2022-07-15|0|-0.0258559330130353|0|1|1.0
VALE3|1.02|2022-07-18|1|0.02|0|0|0.0
VALE3|1.02|2022-07-19|1|0.02|0|0|0.0
VALE3|1.02|2022-07-20|1|0.02|0|1|1.0
VALE3|1.02|2022-07-21|1|0.02|0|1|1.0
VALE3|1.02|2022-07-22|0|0.0004245802855593|0|0|0.0
VALE3|1.02|2022-07-25|0|-0.0220134590513942|0|1|1.0
VALE3|1.02|2022-07-26|1|0.02|1|1|1.0
VALE3|1.02|2022-07-27|0|-0.0169325522957006|0|0|1.0
VALE3|1.02|2022-07-28|0|-0.0308597757607206|0|1|1.0
VALE3|1.02|2022-07-29|1|0.02|0|0|0.0
VALE3|1.02|2022-08-01|1|0.02|0|0|0.0
VALE3|1.02|2022-08-02|0|-0.021124749896217|0|0|0.0
VALE3|1.02|2022-08-03|1|0.02|0|1|0.0
VALE3|1.02|2022-08-04|1|0.02|0|1|0.0
VALE3|1.02|2022-08-05|1|0.02|1|1|1.0
VALE3|1.02|2022-08-08|1|0.02|0|1|1.0
VALE3|1.02|2022-08-09|1|0.02|1|1|1.0
VALE3|1.02|2022-08-10|1|0.02|0|1|1.0
VALE3|1.02|2022-08-11|1|0.02|0|1|1.0
VALE3|1.02|2022-08-12|1|0.02|0|0|0.0
VALE3|1.02|2022-08-15|0|-0.0365467690546137|0|1|1.0
VALE3|1.02|2022-08-16|0|-0.034250591974036|0|1|1.0
VALE3|1.02|2022-08-17|1|0.02|0|1|1.0
VALE3|1.02|2022-08-18|1|0.02|0|0|0.0
VALE3|1.02|2022-08-19|1|0.02|0|1|1.0
VALE3|1.02|2022-08-22|1|0.02|0|1|1.0
VALE3|1.02|2022-08-23|1|0.02|0|1|1.0
VALE3|1.02|2022-08-24|1|0.02|0|1|1.0
VALE3|1.02|2022-08-25|1|0.02|0|1|1.0
VALE3|1.02|2022-08-26|0|-0.0534814731764847|1|1|1.0
VALE3|1.02|2022-08-29|0|-0.0457992139516874|1|1|1.0
VALE3|1.02|2022-08-30|0|-0.0030571689921267|1|1|1.0
VALE3|1.02|2022-08-31|1|0.02|0|0|1.0
VALE3|1.02|2022-09-01|1|0.02|1|1|1.0
VALE3|1.02|2022-09-02|1|0.02|0|1|0.0
VALE3|1.02|2022-09-05|1|0.02|0|1|1.0
VALE3|1.02|2022-09-06|1|0.02|1|1|1.0
VALE3|1.02|2022-09-08|1|0.02|0|1|1.0
VALE3|1.02|2022-09-09|0|-0.0248252311529493|1|1|1.0
VALE3|1.02|2022-09-12|1|0.02|1|1|1.0
VALE3|1.02|2022-09-13|1|0.02|0|1|1.0
VALE3|1.02|2022-09-14|1|0.02|0|1|1.0
VALE3|1.02|2022-09-15|1|0.02|0|1|1.0
VALE3|1.02|2022-09-16|1|0.02|1|1|1.0
VALE3|1.02|2022-09-19|0|-0.0176217726501303|0|1|1.0
VALE3|1.02|2022-09-20|0|-0.0208783293619942|0|1|1.0
VALE3|1.02|2022-09-21|0|-0.035200230796926|0|1|0.0
VALE3|1.02|2022-09-22|0|-0.0053849367931513|1|1|1.0
VALE3|1.02|2022-09-23|1|0.02|0|1|0.0
VALE3|1.02|2022-09-26|1|0.02|0|0|0.0
VALE3|1.02|2022-09-27|1|0.02|0|1|1.0
VALE3|1.02|2022-09-28|1|0.02|0|1|1.0
VALE3|1.02|2022-09-29|1|0.02|1|1|1.0
VALE3|1.02|2022-09-30|1|0.02|1|1|1.0
VALE3|1.02|2022-10-03|1|0.02|0|0|
VALE3|1.02|2022-10-04|1|0.02|0|0|
VALE3|1.02|2022-10-05|1|0.02|0|0|
VALE3|1.02|2022-10-06|1|0.02|0|1|
VALE3|1.02|2022-10-07|0|-0.0861143936477306|0|0|
VALE3|1.02|2022-10-10|0|-0.0345628375688086|0|0|
VALE3|1.02|2022-10-11|0|-0.0040138304958724|0|0|
VALE3|1.02|2022-10-13|0|-0.0206583109646053|0|1|
VALE3|1.02|2022-10-14|1|0.02|0|1|
VALE3|1.02|2022-10-17|1|0.02|0|0|
VALE3|1.02|2022-10-18|1|0.02|0|1|
VALE3|1.02|2022-10-19|1|0.02|1|1|
VALE3|1.02|2022-10-20|1|0.02|1|1|
VALE3|1.02|2022-10-21|1|0.02|1|1|
VALE3|1.02|2022-10-24|1|0.02|0|1|
VALE3|1.02|2022-10-25|1|0.02|1|1|
VALE3|1.02|2022-10-26|0|-0.0393055514468599|1|1|
VALE3|1.02|2022-10-27|1|0.02|1|1|
VALE3|1.02|2022-10-28|1|0.02|0|1|
VALE3|1.02|2022-10-31|1|0.02|1|1|
VALE3|1.02|2022-11-01|1|0.02|0|1|
VALE3|1.02|2022-11-03|1|0.02|1|1|
VALE3|1.02|2022-11-04|1|0.02|1|1|
VALE3|1.02|2022-11-07|1|0.02|0|1|
VALE3|1.02|2022-11-08|1|0.02|1|1|
VALE3|1.02|2022-11-09|1|0.02|0|1|
VALE3|1.02|2022-11-10|1|0.02|0|1|
VALE3|1.02|2022-11-11|1|0.02|1|1|
VALE3|1.02|2022-11-14|0|-0.0408065283181308|0|0|
VALE3|1.02|2022-11-16|1|0.02|0|1|
VALE3|1.02|2022-11-17|0|-0.0405453491062897|0|0|
VALE3|1.02|2022-11-18|1|0.02|0|0|
VALE3|1.02|2022-11-21|1|0.02|0|0|
VALE3|1.02|2022-11-22|1|0.02|0|0|
VALE3|1.02|2022-11-23|1|0.02|0|1|
VALE3|1.02|2022-11-24|1|0.02|0|1|
VALE3|1.02|2022-11-25|1|0.02|0|1|
VALE3|1.02|2022-11-28|1|0.02|0|1|
VALE3|1.02|2022-11-29|1|0.02|0|1|
VALE3|1.02|2022-11-30|1|0.02|1|1|
VALE3|1.02|2022-12-01|1|0.02|1|1|
VALE3|1.02|2022-12-02|0|-0.0229806482667026|1|1|
VALE3|1.02|2022-12-05|1|0.02|1|1|
VALE3|1.02|2022-12-06|1|0.02|0|1|
VALE3|1.02|2022-12-07|1|0.02|1|1|
VALE3|1.02|2022-12-08|0|-0.0099419868739718|1|1|
VALE3|1.02|2022-12-09|0|-0.0077656436659293|1|1|
VALE3|1.02|2022-12-12|1|0.02|1|1|
VALE3|1.02|2022-12-13|1|0.02|0|1|
VALE3|1.02|2022-12-14|0|-0.0187664453884637|0|1|
VALE3|1.02|2022-12-15|0|-0.008735629013139|0|1|
VALE3|1.02|2022-12-16|1|0.02|0|1|
VALE3|1.02|2022-12-19|1|0.02|1|1|
VALE3|1.02|2022-12-20|0|0.0024165680220025|1|1|
VALE3|1.02|2022-12-21|1|0.02|1|1|
VALE3|1.02|2022-12-22|1|0.02|0|1|
VALE3|1.02|2022-12-23|1|0.02|1|1|
