ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.02|2021-09-14|63.126215|63.837382|62.441883|64.125875|4.156338943528741|4.16084794862201|0.00450900509326857|0|0|0|0.0
VALE3|1.02|2021-09-15|61.549569|62.985323|61.549569|63.361034|4.142901730996245|4.148849066817454|0.005947335821208988|0|0|0|0.0
VALE3|1.02|2021-09-16|58.99339|60.670673|58.986681|60.670673|4.105460434689781|4.105460434689781|0.0|0|0|0|0.0
VALE3|1.02|2021-09-17|57.799164|59.234918|57.081287|59.570375|4.08151119908906|4.087158386735773|0.005647187646713014|0|0|0|0.0
VALE3|1.02|2021-09-20|55.893771|55.551606|54.43789|56.316446|4.017312426558816|4.0309866061654835|0.01367417960666728|0|0|0|0.0
VALE3|1.02|2021-09-21|56.437211|56.82634|55.357041|56.82634|4.039999950630835|4.039999950630835|0.0|0|0|0|1.0
VALE3|1.02|2021-09-22|58.443241|59.107445|58.040693|60.033305|4.079356889405371|4.094899491553667|0.015542602148295614|0|0|0|1.0
VALE3|1.02|2021-09-23|58.441186|58.655962|57.485805|59.500252|4.071689223812022|4.085980547836733|0.014291324024710228|0|0|0|1.0
VALE3|1.02|2021-09-24|57.537647|57.982011|57.026629|58.352313|4.060132807265942|4.066498998049744|0.006366190783801962|0|0|0|0.0
VALE3|1.02|2021-09-27|58.359719|58.211598|56.656327|58.75224|4.0640846132346145|4.073329279957002|0.009244666722387329|0|0|0|0.0
VALE3|1.02|2021-09-28|55.434327|57.38212|55.219552|57.619114|4.049732756542022|4.053854352932816|0.004121596390794124|0|0|0|0.0
VALE3|1.02|2021-09-29|56.137903|56.115684|55.434327|56.878508|4.027415345648141|4.040917554489915|0.013502208841774|0|0|0|0.0
VALE3|1.02|2021-09-30|56.463769|57.322872|56.08606|58.019041|4.04869970638028|4.060771249773478|0.012071543393198603|0|0|0|0.0
VALE3|1.02|2021-10-01|56.434145|56.841478|56.04903|57.256217|4.040266305705751|4.047536230424923|0.007269924719171428|0|0|0|0.0
VALE3|1.02|2021-10-04|55.908315|56.722981|55.871285|57.026629|4.038179437260322|4.043518334180677|0.005338896920354941|0|0|0|0.0
VALE3|1.02|2021-10-05|55.508388|56.278618|55.508388|56.360084|4.030314676152224|4.0317611774481055|0.0014465012958817525|0|0|0|0.0
VALE3|1.02|2021-10-06|57.071066|54.849249|54.745564|57.226593|4.00458849474054|4.047018702934793|0.04243020819425247|1|0|0|0.0
VALE3|1.02|2021-10-07|58.774459|58.019041|57.552459|59.52247|4.060771249773478|4.086353888319705|0.025582638546226555|1|0|0|1.0
VALE3|1.02|2021-10-08|59.137355|60.32973|58.944798|60.61116|4.099825017057276|4.1044790345360305|0.004654017478754824|0|0|0|1.0
VALE3|1.02|2021-10-11|60.448227|60.655597|59.796494|61.544323|4.105211914726584|4.119757614420516|0.014545699693932157|0|0|0|1.0
VALE3|1.02|2021-10-13|58.655962|59.840931|58.633743|59.840931|4.091689891700275|4.091689891700275|0.0|0|0|0|1.0
VALE3|1.02|2021-10-14|58.655962|59.24104|58.604119|59.426191|4.081614544951103|4.084735055115254|0.003120510164150936|0|0|0|0.0
VALE3|1.02|2021-10-15|59.752058|58.870737|58.730022|59.952021|4.075344142071709|4.093544592331495|0.018200450259785228|0|0|0|0.0
VALE3|1.02|2021-10-18|59.189198|59.181792|58.122726|59.544688|4.080613927013787|4.0867270894715775|0.0061131624577903665|0|0|0|0.0
VALE3|1.02|2021-10-19|58.507841|59.041077|58.367125|59.426191|4.078233421995755|4.084735055115254|0.0065016331194991395|0|0|0|0.0
VALE3|1.02|2021-10-20|56.589672|58.041259|56.493393|58.041259|4.061154119717316|4.061154119717316|0.0|0|0|0|0.0
VALE3|1.02|2021-10-21|55.663915|55.175115|54.027177|55.663915|4.010512036417928|4.019332091389162|0.008820054971234725|0|0|0|0.0
VALE3|1.02|2021-10-22|56.345272|55.301018|55.2788|57.10069|4.012791317038779|4.044816200652|0.032024883613220645|1|0|0|1.0
VALE3|1.02|2021-10-25|57.026629|57.17475|56.560048|57.448775|4.046112367358839|4.05089368117796|0.004781313819120392|0|0|0|0.0
VALE3|1.02|2021-10-26|56.419333|57.034035|56.337866|57.078472|4.043648194901292|4.044427022803936|0.0007788279026446077|0|0|0|0.0
VALE3|1.02|2021-10-27|55.138085|56.271212|55.138085|56.826666|4.030183072221579|4.0400056873906705|0.009822615169091442|0|0|0|0.0
VALE3|1.02|2021-10-28|54.582631|55.138085|54.47154|55.308424|4.0098406752138125|4.012925229657397|0.003084554443584686|0|0|0|0.0
VALE3|1.02|2021-10-29|53.034765|54.079019|52.597808|54.182704|3.9904462917772814|3.9923617431266245|0.0019154513493431224|0|0|0|0.0
VALE3|1.02|2021-11-01|53.560595|53.323601|52.694087|53.960522|3.976379028663988|3.9882527051252326|0.011873676461244376|0|0|0|0.0
VALE3|1.02|2021-11-03|49.494671|52.286754|49.331737|52.508935|3.956743069394246|3.9609833455930126|0.004240276198766768|0|0|0|0.0
VALE3|1.02|2021-11-04|48.93181|49.539107|48.598538|50.079749|3.9027623980610393|3.913616714798452|0.010854316737412883|0|0|0|1.0
