ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
ITUB4|1.01|2022-10-31|22.939101|21.882695|21.844966|23.067379|3.0856961418151863|3.1384194549815807|0.05272331316639445|1|1|1|
ITUB4|1.01|2022-11-01|22.997737|23.405445|22.710832|23.624399|3.152968687602692|3.162280033902787|0.00931134630009467|0|0|0|
ITUB4|1.01|2022-11-03|22.831634|22.650431|22.265374|22.907136|3.1201788804455712|3.1314484777386236|0.011269597293052325|1|0|0|
ITUB4|1.01|2022-11-04|22.914686|23.171391|22.839184|23.352594|3.142918371169691|3.1507080700217265|0.00778969885203562|0|0|1|
ITUB4|1.01|2022-11-07|22.393726|22.703282|22.197422|22.892035|3.122509495534257|3.1307890334640867|0.008279537929829495|0|0|1|
ITUB4|1.01|2022-11-08|22.325775|22.235173|22.046419|22.393726|3.101675404458589|3.1087808303429503|0.0071054258843612494|0|1|1|
ITUB4|1.01|2022-11-09|21.253654|21.638712|21.02715|21.948268|3.0744839327984277|3.0886882298019676|0.014204297003539867|1|1|1|
ITUB4|1.01|2022-11-10|20.853497|20.657193|20.355187|21.102651|3.028063588052297|3.0493986724004274|0.021335084348130362|1|0|1|
ITUB4|1.01|2022-11-11|20.181534|21.140402|20.090932|21.291405|3.0511859963445427|3.058303470152061|0.007117473807518149|0|0|1|
ITUB4|1.01|2022-11-14|20.121133|20.423138|19.932379|20.611892|3.0166684737997893|3.0258681907860367|0.009199716986247441|0|0|1|
ITUB4|1.01|2022-11-16|19.834227|20.121133|19.637924|20.151333|3.001770655773307|3.003270440050777|0.0014997842774699954|0|0|1|
ITUB4|1.01|2022-11-17|19.95503|19.554872|19.479371|19.96258|2.9732244625455535|2.9938595210471894|0.02063505850163594|1|1|1|
ITUB4|1.01|2022-11-18|20.113583|20.151333|19.924829|20.49864|3.003270440050777|3.0203585424802557|0.01708810242947889|1|1|1|
ITUB4|1.01|2022-11-21|20.173984|20.385388|19.902179|20.49109|3.0148183696932196|3.019990157517223|0.005171787824003626|0|1|1|
ITUB4|1.01|2022-11-22|19.841777|20.234385|19.698325|20.347637|3.0073833849823384|3.0129647872102767|0.005581402227938348|0|0|1|
ITUB4|1.01|2022-11-23|19.637924|19.698325|19.517121|19.796477|2.9805336067483696|2.9855039925762656|0.004970385827895996|0|0|1|
ITUB4|1.01|2022-11-24|20.340087|19.781376|19.713425|20.49109|2.98474088899241|3.019990157517223|0.03524926852481336|1|1|1|
ITUB4|1.01|2022-11-25|19.622823|20.219285|19.547322|20.249485|3.006636851938425|3.0081293611303814|0.001492509191956426|0|0|1|
ITUB4|1.01|2022-11-28|19.267967|19.705875|19.245316|19.788926|2.9809168146344525|2.9851224883085647|0.004205673674112287|0|0|1|
ITUB4|1.01|2022-11-29|19.43407|19.283067|18.814958|19.713425|2.9592273532945184|2.981299875728501|0.022072522433982833|1|1|1|
ITUB4|1.01|2022-11-30|19.630373|19.479371|19.200015|19.660574|2.9693560081653505|2.9786153106305573|0.009259302465206787|0|0|1|
