ativo,target,janela,tecnica,data,target_real,target_pred,resultado_real
ITUB4,1.015,90,RNA,2020-12-07,1,1,0.0420499401720753
ITUB4,1.015,90,Random Forest,2020-12-07,1,1,0.0420499401720753
ITUB4,1.015,90,SVC,2020-12-07,1,1,0.0420499401720753
ITUB4,1.015,90,RNA,2020-12-08,1,1,0.043764374806493
ITUB4,1.015,90,Random Forest,2020-12-08,1,1,0.043764374806493
ITUB4,1.015,90,SVC,2020-12-08,1,1,0.043764374806493
ITUB4,1.015,90,RNA,2020-12-09,1,1,0.0312093812058198
ITUB4,1.015,90,Random Forest,2020-12-09,1,1,0.0312093812058198
ITUB4,1.015,90,SVC,2020-12-09,1,1,0.0312093812058198
ITUB4,1.015,90,RNA,2020-12-10,1,1,0.0324029464129325
ITUB4,1.015,90,Random Forest,2020-12-10,1,1,0.0324029464129325
ITUB4,1.015,90,SVC,2020-12-10,1,1,0.0324029464129325
ITUB4,1.015,90,RNA,2020-12-11,1,1,0.0225611366906675
ITUB4,1.015,90,Random Forest,2020-12-11,1,1,0.0225611366906675
ITUB4,1.015,90,SVC,2020-12-11,1,1,0.0225611366906675
ITUB4,1.015,90,RNA,2020-12-14,1,1,0.0390700816184832
ITUB4,1.015,90,Random Forest,2020-12-14,1,1,0.0390700816184832
ITUB4,1.015,90,SVC,2020-12-14,1,1,0.0390700816184832
ITUB4,1.015,90,RNA,2020-12-15,1,1,0.0300895949027364
ITUB4,1.015,90,Random Forest,2020-12-15,1,1,0.0300895949027364
ITUB4,1.015,90,SVC,2020-12-15,1,1,0.0300895949027364
ITUB4,1.015,90,RNA,2020-12-16,0,1,-0.0200689812405855
ITUB4,1.015,90,Random Forest,2020-12-16,0,1,-0.0200689812405855
ITUB4,1.015,90,SVC,2020-12-16,0,1,-0.0200689812405855
ITUB4,1.015,90,RNA,2020-12-17,0,1,0.0069356751979159
ITUB4,1.015,90,Random Forest,2020-12-17,0,1,0.0069356751979159
ITUB4,1.015,90,SVC,2020-12-17,0,1,0.0069356751979159
