ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
VALE3,1.01,60,2021-05-31,0,-0.044444443578381,1,1,1,1
VALE3,1.01,60,2021-06-01,1,0.0129574517876449,1,1,1,1
VALE3,1.01,60,2021-06-02,0,-0.0200873431195064,1,1,1,1
VALE3,1.01,60,2021-06-04,1,0.0104278123656209,1,0,1,0
VALE3,1.01,60,2021-06-07,1,0.0202702692659262,1,0,1,0
VALE3,1.01,60,2021-06-08,1,0.0479999902723764,0,0,1,0
VALE3,1.01,60,2021-06-09,1,0.0272678552655205,1,1,1,1
VALE3,1.01,60,2021-06-10,1,0.01702690792006,1,1,1,1
VALE3,1.01,60,2021-06-11,0,-0.0784091889258815,1,1,1,1
VALE3,1.01,60,2021-06-14,0,-0.0411356302395852,1,1,1,1
VALE3,1.01,60,2021-06-15,0,-0.0124663665307702,1,1,1,1
VALE3,1.01,60,2021-06-16,1,0.0408618139741088,1,1,1,1
VALE3,1.01,60,2021-06-17,1,0.0676572385951537,0,1,1,0
VALE3,1.01,60,2021-06-18,1,0.0603248354774776,1,1,1,1
VALE3,1.01,60,2021-06-21,1,0.0499659403556911,1,1,1,1
VALE3,1.01,60,2021-06-22,1,0.0339002858560286,1,1,1,1
VALE3,1.01,60,2021-06-23,1,0.0201396280696641,1,1,1,1
VALE3,1.01,60,2021-06-24,1,0.024014335141578,1,1,1,1
VALE3,1.01,60,2021-06-25,0,-0.0173083755102603,1,1,1,1
VALE3,1.01,60,2021-06-28,1,0.0339963793911808,1,0,1,0
VALE3,1.01,60,2021-06-29,1,0.0226236229296838,1,1,1,1
VALE3,1.01,60,2021-06-30,0,0.003174326928981,0,0,1,0
VALE3,1.01,60,2021-07-01,1,0.031964286731404,1,0,1,0
VALE3,1.01,60,2021-07-02,1,0.0147497802288845,1,0,1,0
VALE3,1.01,60,2021-07-05,1,0.0246696073539751,0,0,1,0
VALE3,1.01,60,2021-07-06,1,0.0129779696699106,1,1,1,1
VALE3,1.01,60,2021-07-07,1,0.039367958941018,0,1,1,0
VALE3,1.01,60,2021-07-08,0,0.0014742837437606,1,1,1,1
VALE3,1.01,60,2021-07-12,1,0.0115551637621245,1,1,1,1
VALE3,1.01,60,2021-07-13,0,-0.0352657868570297,1,1,1,1
VALE3,1.01,60,2021-07-14,1,0.0101747933548088,1,1,1,1
VALE3,1.01,60,2021-07-15,0,-0.0081498137617044,1,1,1,1
VALE3,1.01,60,2021-07-16,1,0.0256250050903441,1,1,1,1
VALE3,1.01,60,2021-07-19,1,0.0241619179601375,1,1,1,1
VALE3,1.01,60,2021-07-20,1,0.0362717327232497,1,1,1,1
VALE3,1.01,60,2021-07-21,1,0.0278852979599866,0,1,1,0
VALE3,1.01,60,2021-07-22,1,0.0350290416469039,1,1,1,1
VALE3,1.01,60,2021-07-23,1,0.0276127303902342,1,1,1,1
VALE3,1.01,60,2021-07-26,1,0.0164217816024336,0,1,1,0
VALE3,1.01,60,2021-07-27,1,0.0181818242822755,1,1,1,1
VALE3,1.01,60,2021-07-28,1,0.010225995517928,1,1,1,1
VALE3,1.01,60,2021-07-29,0,-0.0087216988191257,1,1,1,1
VALE3,1.01,60,2021-07-30,1,0.0211902640418564,1,1,1,1
VALE3,1.01,60,2021-08-02,1,0.0316086788831404,0,1,1,0
VALE3,1.01,60,2021-08-03,1,0.0111607224844476,1,1,1,1
VALE3,1.01,60,2021-08-04,1,0.0114009569445376,1,1,1,1
VALE3,1.01,60,2021-08-05,0,-0.0052799189902876,1,1,1,1
