ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
PETR4|1.01|2021-05-13|7.679391|7.608712|7.507303|7.713193|2.0292939065634847|2.0429322393277665|0.0136383327642817|1|1|1|1.0|7.608712|0.0137317590677634|0.0|7.68479912|7.608712|0.0137317590677634|0.0|7.68479912|7.608712|0.0137317590677634|0.0|7.68479912|0.0|1142.1560828531885|150.11161979231025|1142.1560828531885|0.0|1069.541609046871|140.5680237400063|1069.541609046871|0.0|1080.23702513734|141.97370397740642|1080.23702513734
PETR4|1.01|2021-05-14|8.075806|7.928302|7.851478|8.106536|2.070438889137693|2.092670649878901|0.0222317607412079|1|1|1|1.0|7.928302|0.0224807279036544|0.0|8.00758502|7.928302|0.0224807279036544|0.0|8.00758502|7.928302|0.0224807279036544|0.0|8.00758502|0.0|1153.5776436817205|145.5012238032457|1153.5776436817205|0.0|1080.2370251373395|136.2507413488209|1080.2370251373395|0.0|1091.0393953887133|137.61324876230915|1091.0393953887133
PETR4|1.01|2021-05-17|8.192579|8.081952|8.051222|8.192579|2.089633427514666|2.103228744510467|0.0135953169958011|1|1|1|1.0|8.081952|0.0136881535549828|0.0|8.16277152|8.081952|0.0136881535549828|0.0|8.16277152|8.081952|0.0136881535549828|0.0|8.16277152|0.0|1165.1134201185378|144.16237811342333|1165.1134201185378|0.0|1091.0393953887128|134.99701500190955|1091.0393953887128|0.0|1101.9497893426003|136.3469851519287|1101.9497893426003
PETR4|1.01|2021-05-18|8.097317|8.204871|8.072733|8.235601|2.1047280022978025|2.1084663421445065|0.0037383398467039|0|0|1|0.0|8.204871|0.0037453361545842|1.0|0.0|8.204871|0.0037453361545842|1.0|0.0|8.204871|0.0037453361545842|1.0|0.0|0.0|1176.7645543197232|143.4226759104102|1176.7645543197232|0.0|1101.9497893425998|134.304340597506|1101.9497893425998|0.0|1112.9692872360263|135.64738400348114|1112.9692872360263
PETR4|1.01|2021-05-19|8.035857|7.943667|7.928302|8.097317|2.0723750074352667|2.0915327722402055|0.0191577648049388|1|0|0|0.0|8.204871|-0.0131085546622244|2.0|0.0|8.204871|-0.0131085546622244|2.0|0.0|8.204871|-0.0131085546622244|2.0|0.0|0.0|1176.7645543197232|143.4226759104102|1176.7645543197232|0.0|1101.9497893425998|134.304340597506|1101.9497893425998|0.0|1112.9692872360263|135.64738400348114|1112.9692872360263
PETR4|1.01|2021-05-20|7.968251|8.035857|7.903719|8.075806|2.083913651871509|2.0888726783690963|0.0049590264975871|0|0|1|1.0|8.204871|-0.0157302899704334|3.0|0.0|8.204871|-0.0157302899704334|3.0|0.0|8.204871|-0.0157302899704334|3.0|0.0|0.0|1176.7645543197232|143.4226759104102|1176.7645543197232|0.0|1101.9497893425998|134.304340597506|1101.9497893425998|0.0|1112.9692872360263|135.64738400348114|1112.9692872360263
PETR4|1.01|2021-05-21|7.974397|8.014346|7.971324|8.085025|2.081233185726685|2.090013585170239|0.008780399443554|0|0|1|1.0|8.204871|-0.0146066891240582|4.0|7.974397|8.204871|-0.0146066891240582|4.0|7.974397|8.204871|-0.0146066891240582|4.0|7.974397|0.0|1176.7645543197232|143.4226759104102|1176.7645543197232|0.0|1101.9497893425998|134.304340597506|1101.9497893425998|0.0|1112.9692872360263|135.64738400348114|1112.9692872360263
PETR4|1.01|2021-05-24|8.109609|8.075806|7.986689|8.149557|2.0888726783690963|2.0979635699472188|0.0090908915781224|0|1|1|1.0|0.0|0.0|0.0|0.0|8.075806|0.0091323392364798|1.0|0.0|8.075806|0.0091323392364798|1.0|0.0|1143.7093565119474|0.0|0.0|1143.7093565119474|0.0|1070.9961307477301|132.61786263163455|1070.9961307477301|0.0|1081.7060920552078|133.94404125795094|1081.7060920552078
PETR4|1.01|2021-05-25|7.940594|8.137265|7.922156|8.180287|2.096454128469458|2.1017272355737435|0.0052731071042857|0|1|1|1.0|8.137265|0.0052870344028368|1.0|0.0|8.075806|0.0129375321794505|0.0|8.156564060000001|8.075806|0.0129375321794505|0.0|8.156564060000001|0.0|1143.7093565119474|140.55205975373144|1143.7093565119474|0.0|1070.9961307477301|132.61786263163455|1070.9961307477301|0.0|1081.7060920552078|133.94404125795094|1081.7060920552078
PETR4|1.01|2021-05-26|8.017419|7.962105|7.882208|8.045076|2.0746934121324654|2.08506022726113|0.0103668151286644|1|1|1|1.0|8.137265|-0.0113292365432365|2.0|0.0|7.962105|0.010420736727285|0.0|8.04172605|7.962105|0.010420736727285|0.0|8.04172605|0.0|1143.7093565119474|140.55205975373144|1143.7093565119474|0.0|1081.7060920552076|135.85679817776926|1081.7060920552076|0.0|1092.52315297576|137.215366159547|1092.52315297576
